,transaction_id,transaction_datetime,customer_id,product_id,product_lvl1,product_lvl2,product_lvl3,product_lvl4,brand,price,description,rating,num_sold,quantity,unit_price,total_amount,payment_id,promotion_id,transaction_status,transaction_type,store_id
188,2946.0,2022-12-05 10:12:42,1689,108,Thương mại điện tử,Điện thoại di động,Điện thoại Samsung,Samsung Galaxy S21,Samsung,25000000,Điện thoại Samsung Galaxy S21 - Màn hình AMOLED đẹp và camera chất lượng cao.,4.8,1591,0,25000000,0,1817.0,3201.0,Đã tiếp nhận,Thanh toán,8317
189,17168.0,2018-10-22 08:27:25,9825,13,Thể thao và Dã ngoại,Balo leo núi,Balo leo núi phong cách,Balo leo núi The North Face,The North Face,1990000,Balo leo núi The North Face - Đối tác đáng tin cậy trên mỗi cuộc hành trình.,4.8,854,0,1990000,0,10758.0,,Đang xử lý,Thanh toán trực tuyến,8616
190,3904.0,2020-01-31 03:29:39,2231,9,Thương mại điện tử,Máy tính xách tay,Laptop Asus,Laptop Asus ZenBook,Asus,28000000,Laptop Asus ZenBook - Thiết kế sang trọng và màn hình chất lượng.,4.6,390,3,28000000,84000000,2415.0,4258.0,Đã giao hàng,Thẻ ghi nợ,8292
191,8297.0,2020-02-27 11:26:03,4735,72,Siêu thị đồ ăn,Đồ uống,Trà,Trà xanh Nhật Bản,Japanese Green Tea,35000,Trà xanh Nhật Bản Japanese Green Tea - Thơm ngon và thanh mát.,4.7,302,6,35000,210000,5171.0,,Đang xử lý,Hoàn tiền,8165
192,2251.0,2022-04-18 02:27:37,1336,137,Làm đẹp và Chăm sóc cá nhân,Máy tạo kiểu tóc,Máy tạo kiểu tóc 2 trong 1,Máy tạo kiểu tóc 2 trong 1 Philips,Philips,549000,Máy tạo kiểu tóc 2 trong 1 Philips - Tạo kiểu tóc dễ dàng.,4.7,977,1,549000,549000,1457.0,2467.0,Đã xác nhận,Thanh toán,8217
193,13332.0,2022-03-02 20:20:34,7628,114,Siêu thị đồ ăn,Thực phẩm đóng hộp,Sữa,Sữa đặc hộp,Nestle,25000,Sữa đặc hộp Nestle - Thơm ngon và bổ dưỡng.,2.3,218,0,25000,0,8304.0,14543.0,Đang xử lý,Thanh toán trực tuyến,8468
194,12179.0,2022-12-02 08:15:07,6955,17,Túi xách và Ví,Túi xách nữ,Túi xách nữ thời trang,Túi xách nữ thời trang Fossil,Fossil,2099000,Túi xách nữ thời trang Fossil - Phong cách trẻ trung và năng động.,2.9,215,0,2099000,0,7556.0,,Đã xác nhận,Thanh toán,8410
195,8228.0,2022-01-04 17:56:10,4697,87,Siêu thị,Đồ uống,Bia,Bia Tiger,Tiger Beer,25000,Bia Tiger Tiger Beer - Vị đậm đà và thơm ngon.,,1517,2,25000,50000,5119.0,,Đã hoàn trả,Mua hàng,8773
196,13643.0,2022-10-24 17:16:54,7826,132,Thương mại điện tử,Máy nghe nhạc,Tai nghe,Tai nghe không dây AirPods Pro,Apple,4000000,Tai nghe không dây AirPods Pro - Chất lượng âm thanh và chống ồn tốt.,2.7,200,1,4000000,4000000,8518.0,,Đã giao hàng,Thanh toán trực tuyến,8932
197,343.0,2019-01-11 04:02:07,197,23,Siêu thị đồ ăn,Đồ uống,Nước ép trái cây,Nước ép trái cây cam,Juice World,35000,Nước ép trái cây cam Juice World - Tươi mát và bổ dưỡng.,,1198,4,35000,140000,229.0,,Thành công,Mua hàng,8381
198,2799.0,2022-11-04 17:57:59,1614,7,Siêu thị,Thực phẩm đóng gói,Gạo,Gạo thơm,Premium Rice,45000,Gạo thơm Premium Rice - Thơm ngon và đậm đà hương vị.,4.9,344,1,45000,45000,1740.0,,Thành công,Thẻ tín dụng,8685
199,5793.0,2021-10-03 09:27:48,3316,101,Siêu thị,Thực phẩm đóng hộp,Nước mắm,Nước mắm Phú Quốc,Phu Quoc Fish Sauce,45000,Nước mắm Phú Quốc - Hương vị đặc trưng và thơm ngon.,4.6,205,0,45000,0,3600.0,6311.0,Thành công,Hoàn tiền,8295
200,4114.0,2022-07-24 07:04:46,2357,118,Siêu thị,Thực phẩm tươi sống,Trứng,Trứng gà đồng,Free-range Eggs,25000,Trứng gà đồng Free-range Eggs - Tươi ngon và dinh dưỡng cao.,4.7,1085,0,25000,0,2554.0,,Đã hoàn trả,Hoàn tiền,8615
201,6388.0,2021-10-22 16:48:01,3644,50,Quần áo,Áo thun,Áo thun nữ,Áo thun nữ H&M,H&M,150000,Áo thun nữ H&M - Thời trang và thoải mái.,4.6,933,1,150000,150000,3956.0,,Đã xác nhận,Thanh toán trực tuyến,8075
202,4736.0,2022-12-15 10:39:24,2724,49,Siêu thị đồ ăn,Thực phẩm tươi sống,Hải sản,Tôm sú,Fresh Seafood,100000,Tôm sú Fresh Seafood - Tươi ngon và thơm ngon.,3.2,1670,14,100000,1400000,2982.0,5180.0,Đã giao hàng,Thanh toán,8760
203,,,2089,27,Điện thoại di động,Smartphone,Galaxy,Galaxy S21,Samsung,17990000,Samsung Galaxy S21 128GB - Sự tiếp nối xuất sắc trong dòng Galaxy S.,4.7,1554,0,17990000,0,,4001.0,Đã xác nhận,Thanh toán,8110
204,9853.0,,5594,101,Siêu thị,Thực phẩm đóng hộp,Nước mắm,Nước mắm Phú Quốc,Phu Quoc Fish Sauce,45000,Nước mắm Phú Quốc - Hương vị đặc trưng và thơm ngon.,4.6,205,0,45000,0,,,Đã xác nhận,Thẻ tín dụng,8438
205,6323.0,2015-11-09 05:24:33,3612,70,Rau củ,Rau,Cải ngọt,Cải ngọt trắng,Farmers' Market,15000,Cải ngọt trắng Farmers' Market - Tươi ngon và giàu chất dinh dưỡng.,4.7,917,1,15000,15000,3914.0,,Đã hủy,Mua hàng,8284
206,12836.0,2022-12-03 01:39:34,7331,0,Siêu thị,Thực phẩm đông lạnh,Hải sản,Cá basa đông lạnh,Frozen Seafood,80000,Cá basa đông lạnh Frozen Seafood - Tươi ngon và giàu dinh dưỡng.,4.7,1119,0,80000,0,7977.0,,Đã hủy,Hoàn tiền,8560
207,9855.0,2021-05-06 18:27:12,5595,49,Siêu thị đồ ăn,Thực phẩm tươi sống,Hải sản,Tôm sú,Fresh Seafood,100000,Tôm sú Fresh Seafood - Tươi ngon và thơm ngon.,3.2,1670,5,100000,500000,6109.0,10759.0,Đã xác nhận,Mua hàng,8592
208,2335.0,2022-07-02 05:02:26,1373,50,Quần áo,Áo thun,Áo thun nữ,Áo thun nữ H&M,H&M,150000,Áo thun nữ H&M - Thời trang và thoải mái.,4.6,933,0,150000,0,1495.0,2554.0,Đã giao hàng,Mua hàng,8693
209,753.0,2022-04-20 11:31:57,441,105,Siêu thị,Đồ uống,Nước ép trái cây,Nước ép trái cây táo,Juice World,30000,Nước ép trái cây táo Juice World - Tươi mát và bổ dưỡng.,,744,5,30000,150000,489.0,,Đã xác nhận,Hoàn tiền,8013
210,9322.0,2020-02-09 13:06:10,5269,95,Đồ ăn,Thực phẩm đông lạnh,Hải sản,Tôm sú,Fresh Seafood,100000,Tôm sú Fresh Seafood - Tươi ngon và thơm ngon.,4.9,18,3,100000,300000,5754.0,10175.0,Đã giao hàng,Mua hàng,8368
211,2839.0,2021-12-18 18:27:50,1646,81,Máy ảnh và Máy quay phim,Máy ảnh chuyên nghiệp,Máy ảnh chuyên nghiệp DSLR,Máy ảnh chuyên nghiệp DSLR Canon EOS 5D Mark IV,Canon,56490000,Máy ảnh chuyên nghiệp DSLR Canon EOS 5D Mark IV - Chất lượng hình ảnh tuyệt vời.,4.9,147,0,56490000,0,1775.0,3091.0,Đã xác nhận,Hoàn tiền,8284
212,,,660,105,Siêu thị,Đồ uống,Nước ép trái cây,Nước ép trái cây táo,Juice World,30000,Nước ép trái cây táo Juice World - Tươi mát và bổ dưỡng.,,744,16,30000,480000,,,Thành công,Thanh toán,8803
213,11560.0,2022-12-17 10:02:30,6614,147,Giày dép và Phụ kiện,Giày cao gót,Giày cao gót nữ,Giày cao gót nữ đính đá,Jimmy Choo,5599000,Giày cao gót nữ đính đá Jimmy Choo - Đẳng cấp và sự quyến rũ.,4.8,598,13,5599000,72787000,7193.0,,Đã tiếp nhận,Thẻ tín dụng,8459
214,7904.0,2022-01-23 05:56:06,4516,101,Siêu thị,Thực phẩm đóng hộp,Nước mắm,Nước mắm Phú Quốc,Phu Quoc Fish Sauce,45000,Nước mắm Phú Quốc - Hương vị đặc trưng và thơm ngon.,4.6,205,0,45000,0,4910.0,,Đã giao hàng,Thanh toán trực tuyến,8776
215,6048.0,2022-12-10 22:36:30,3444,109,Phụ kiện điện thoại,Pin dự phòng,Pin dự phòng 10000mAh,Pin dự phòng 10000mAh Anker,Anker,690000,Pin dự phòng 10000mAh Anker - Sạc nhanh và tiện lợi.,2.8,1291,1,690000,690000,3738.0,,Đã hoàn trả,Hoàn tiền,8183
216,6537.0,2022-09-11 04:23:01,3721,13,Thể thao và Dã ngoại,Balo leo núi,Balo leo núi phong cách,Balo leo núi The North Face,The North Face,1990000,Balo leo núi The North Face - Đối tác đáng tin cậy trên mỗi cuộc hành trình.,4.8,854,1,1990000,1990000,4031.0,,Đã xác nhận,Mua hàng,8757
217,2580.0,2020-03-31 23:14:13,1496,81,Máy ảnh và Máy quay phim,Máy ảnh chuyên nghiệp,Máy ảnh chuyên nghiệp DSLR,Máy ảnh chuyên nghiệp DSLR Canon EOS 5D Mark IV,Canon,56490000,Máy ảnh chuyên nghiệp DSLR Canon EOS 5D Mark IV - Chất lượng hình ảnh tuyệt vời.,4.9,147,17,56490000,960330000,1622.0,2820.0,Thành công,Mua hàng,8913
218,,,3524,104,Sách,Sách kỹ năng sống,Sách quản lý thời gian,7 Nguyên Tắc Quản Lý Thời Gian,NXB Lao Động,98000,Sách quản lý thời gian '7 Nguyên Tắc Quản Lý Thời Gian' - Hướng dẫn sắp xếp thời gian hiệu quả.,4.6,1053,5,98000,490000,,6707.0,Đã tiếp nhận,Mua hàng,8827
219,4272.0,2022-09-13 19:41:47,2433,80,Tiêu dùng nhanh,Đồ ăn nhanh,Hamburger,Hamburger bò,Fast Food Co.,45000,Hamburger bò Fast Food Co. - Ăn nhanh và ngon miệng.,3.0,1513,1,45000,45000,2641.0,4660.0,Đã xác nhận,Hoàn tiền,8436
220,11597.0,2022-11-12 00:34:45,6630,107,Đèn trang trí và Chiếu sáng,Bóng đèn LED,Bóng đèn LED RGB,Bóng đèn LED RGB Xiaomi,Xiaomi,199000,Bóng đèn LED RGB Xiaomi - Tùy chỉnh ánh sáng theo ý muốn.,4.6,736,0,199000,0,7215.0,,Đã giao hàng,Mua hàng,8302
221,7970.0,2022-05-02 11:39:42,4543,48,Sách,Sách tiểu thuyết,Tiểu thuyết lịch sử,Bóng Ma Trên Xương,NXB Trẻ,89000,Tiểu thuyết lịch sử 'Bóng Ma Trên Xương' - Cuốn sách hấp dẫn và lôi cuốn.,4.7,1345,0,89000,0,4942.0,,Đã hủy,Mua hàng,8467
222,16210.0,2022-01-10 23:57:12,9282,5,Siêu thị đồ ăn,Thực phẩm đóng hộp,Nước mắm,Nước mắm Phú Quốc,Phu Quoc Fish Sauce,45000,Nước mắm Phú Quốc - Hương vị đặc trưng và thơm ngon.,,1807,19,45000,855000,10142.0,,Đang xử lý,Thanh toán,8106
223,17291.0,2022-12-26 07:22:36,9893,31,Thời trang Nam/Nữ,Đầm,Đầm nữ,Đầm nữ dự tiệc,H&M,790000,Đầm nữ dự tiệc H&M - Nổi bật và quyến rũ trong bất kỳ buổi tiệc nào.,4.6,1419,3,790000,2370000,10831.0,,Đã giao hàng,Thẻ ghi nợ,8506
224,7962.0,2022-12-16 16:15:54,4539,123,Siêu thị,Thực phẩm đông lạnh,Hải sản,Cá basa đông lạnh,Frozen Seafood,80000,Cá basa đông lạnh Frozen Seafood - Tươi ngon và giàu dinh dưỡng.,2.4,1144,0,80000,0,4939.0,,Đã tiếp nhận,Thẻ ghi nợ,8521
225,10110.0,,5741,54,Rau củ,Rau,Cà chua,Cà chua đỏ,Farm Fresh,20000,Cà chua đỏ Farm Fresh - Tươi ngon và giàu vitamin C.,4.7,105,2,20000,40000,,,Đã hoàn trả,Mua hàng,8847
226,12942.0,2022-12-29 08:42:16,7407,116,Thương mại điện tử,Máy ảnh,Máy ảnh DSLR,Canon EOS 90D,Canon,25000000,Máy ảnh Canon EOS 90D - Chụp ảnh chất lượng cao và quay video 4K.,4.7,1361,1,25000000,25000000,8066.0,,Thành công,Thẻ tín dụng,8511
227,17087.0,2020-12-19 06:20:51,9771,123,Siêu thị,Thực phẩm đông lạnh,Hải sản,Cá basa đông lạnh,Frozen Seafood,80000,Cá basa đông lạnh Frozen Seafood - Tươi ngon và giàu dinh dưỡng.,2.4,1144,0,80000,0,10694.0,,Đang xử lý,Hoàn tiền,8274
228,4798.0,2022-05-31 13:31:22,2754,131,Thể thao và Dã ngoại,Xe đạp đua,Xe đạp đua địa hình,Xe đạp đua địa hình Trek Procaliber,Trek,24990000,Xe đạp đua địa hình Trek Procaliber - Sự lựa chọn hàng đầu của những tay đua chuyên nghiệp.,4.9,423,9,24990000,224910000,3012.0,,Đã hủy,Thẻ tín dụng,8321
229,13135.0,2022-06-08 23:30:09,7527,114,Siêu thị đồ ăn,Thực phẩm đóng hộp,Sữa,Sữa đặc hộp,Nestle,25000,Sữa đặc hộp Nestle - Thơm ngon và bổ dưỡng.,2.3,218,18,25000,450000,8199.0,14336.0,Đã tiếp nhận,Mua hàng,8477
230,10880.0,2020-12-25 00:40:43,6202,87,Siêu thị,Đồ uống,Bia,Bia Tiger,Tiger Beer,25000,Bia Tiger Tiger Beer - Vị đậm đà và thơm ngon.,,1517,0,25000,0,6744.0,11864.0,Đã giao hàng,Mua hàng,8380
231,9898.0,2020-09-21 06:46:01,5611,58,Sách,Sách tham khảo,Sách lịch sử,A Brief History of Time,Stephen Hawking,135000,Sách lịch sử 'A Brief History of Time' của Stephen Hawking - Giải thích về vũ trụ và thời gian.,4.9,1195,8,135000,1080000,6128.0,,Thành công,Thẻ ghi nợ,8219
232,10882.0,2021-01-08 18:00:06,6204,69,Siêu thị,Thực phẩm đóng hộp,Mì gói,Mì gói hải sản,Instant Noodles,12000,Mì gói hải sản Instant Noodles - Ăn nhanh tiện lợi và thơm ngon.,3.6,162,12,12000,144000,6746.0,11866.0,Đã giao hàng,Thanh toán,8443
233,1854.0,2022-12-13 17:10:21,1093,19,Tiêu dùng nhanh,Đồ uống,Nước ngọt,Nước ngọt Pepsi,PepsiCo,12000,Nước ngọt Pepsi PepsiCo - Hương vị cổ điển và sảng khoái.,4.7,472,0,12000,0,1178.0,2017.0,Thành công,Mua hàng,8129
234,7636.0,2022-02-08 18:41:10,4361,140,Sách,Sách tiểu thuyết,Tiểu thuyết tình yêu,Người Đàn Bà Bí Ẩn,Kim Đồng,79000,Tiểu thuyết tình yêu 'Người Đàn Bà Bí Ẩn' - Câu chuyện lãng mạn và cảm động.,5.0,572,15,79000,1185000,4734.0,8318.0,Đã giao hàng,Mua hàng,8142
235,10587.0,2020-11-25 05:13:25,6037,143,Sách,Sách tham khảo,Sách khoa học,Nguyên Lý Cơ Học,Giáo Dục,135000,Sách khoa học 'Nguyên Lý Cơ Học' - Tổng quan về cơ học cơ bản.,4.8,649,17,135000,2295000,6570.0,11547.0,Đã xác nhận,Thẻ tín dụng,8753
236,9511.0,2022-12-27 03:18:11,5386,105,Siêu thị,Đồ uống,Nước ép trái cây,Nước ép trái cây táo,Juice World,30000,Nước ép trái cây táo Juice World - Tươi mát và bổ dưỡng.,,744,17,30000,510000,5883.0,10383.0,Thành công,Hoàn tiền,8623
237,3432.0,2022-04-14 18:51:27,1968,113,Tiêu dùng nhanh,Đồ ăn nhanh,Pizza,Pizza phô mai,Pizza Express,65000,Pizza phô mai Pizza Express - Hương vị béo ngậy và thơm ngon.,3.0,1631,16,65000,1040000,2128.0,,Đã giao hàng,Hoàn tiền,8224
238,4140.0,2019-06-19 09:29:51,2376,108,Thương mại điện tử,Điện thoại di động,Điện thoại Samsung,Samsung Galaxy S21,Samsung,25000000,Điện thoại Samsung Galaxy S21 - Màn hình AMOLED đẹp và camera chất lượng cao.,4.8,1591,1,25000000,25000000,2577.0,,Thành công,Thẻ tín dụng,8258
239,12512.0,2022-09-23 17:01:57,7145,123,Siêu thị,Thực phẩm đông lạnh,Hải sản,Cá basa đông lạnh,Frozen Seafood,80000,Cá basa đông lạnh Frozen Seafood - Tươi ngon và giàu dinh dưỡng.,2.4,1144,17,80000,1360000,7768.0,,Đã giao hàng,Mua hàng,8558
240,7544.0,2022-09-20 14:00:39,4307,43,Siêu thị đồ ăn,Thực phẩm đóng gói,Snack,Snack hạt điều,Nutty Bites,25000,Snack hạt điều Nutty Bites - Ăn vặt ngon miệng và bổ dưỡng.,2.7,1642,0,25000,0,4675.0,8217.0,Đã hủy,Thẻ ghi nợ,8040
241,17515.0,2021-09-12 15:28:21,9989,18,Rau củ,Rau,Ớt,Ớt chuông đỏ,Organic Veggies,25000,Ớt chuông đỏ Organic Veggies - Tươi ngon và giàu vitamin C.,1.6,512,9,25000,225000,10933.0,,Đã hoàn trả,Hoàn tiền,8432
242,7471.0,2021-04-28 11:44:37,4257,119,Máy lọc không khí và Máy tạo ẩm,Máy tạo ẩm,Máy tạo ẩm Electrolux,Máy tạo ẩm Electrolux EHU-3710D,Electrolux,2290000,Máy tạo ẩm Electrolux EHU-3710D - Tạo độ ẩm phòng nhanh chóng.,2.9,189,0,2290000,0,4620.0,8139.0,Đã tiếp nhận,Hoàn tiền,8059
243,13675.0,2022-04-29 21:54:29,7844,20,Sách,Sách tự lực,Sách lập kế hoạch,Kế Hoạch Thành Công,Nhã Nam,89000,Sách lập kế hoạch 'Kế Hoạch Thành Công' - Hướng dẫn xây dựng kế hoạch đạt đích thành công.,4.9,1492,0,89000,0,8537.0,,Đã xác nhận,Thẻ ghi nợ,8307
244,3673.0,2022-04-03 21:51:24,2090,35,Sách,Sách tiểu thuyết,Tiểu thuyết kinh dị,It,Stephen King,125000,Tiểu thuyết kinh dị 'It' của Stephen King - Cuốn sách kinh dị và căng thẳng.,4.7,544,6,125000,750000,2254.0,,Đang xử lý,Mua hàng,8553
245,9074.0,2020-09-21 20:41:23,5141,89,Máy giặt và Máy sấy,Máy giặt,Máy giặt cửa trước,Máy giặt cửa trước LG,LG,8990000,Máy giặt cửa trước LG - Giặt sạch và tiết kiệm năng lượng.,4.8,1076,2,8990000,17980000,5617.0,,Đã giao hàng,Thanh toán trực tuyến,8328
246,3676.0,2022-02-24 16:20:03,2091,4,Đồ chơi và Trò chơi,Lego,Lego Creator,Lego Creator Expert,Lego,1499000,Lego Creator Expert - Bộ lắp ráp cổ điển với độ khó cao.,4.5,1993,9,1499000,13491000,2255.0,4005.0,Thành công,Mua hàng,8966
247,12608.0,2022-05-21 19:05:55,7200,58,Sách,Sách tham khảo,Sách lịch sử,A Brief History of Time,Stephen Hawking,135000,Sách lịch sử 'A Brief History of Time' của Stephen Hawking - Giải thích về vũ trụ và thời gian.,4.9,1195,12,135000,1620000,7831.0,,Thành công,Mua hàng,8826
248,8941.0,2022-01-20 14:06:11,5087,102,Siêu thị,Thực phẩm đóng hộp,Sữa đặc,Sữa đặc hộp pha,Nestle,35000,Sữa đặc hộp pha Nestle - Thơm ngon và bổ dưỡng.,4.8,472,3,35000,105000,5561.0,9768.0,Thành công,Hoàn tiền,8462
249,5169.0,2020-09-02 02:40:51,3006,93,Tiêu dùng nhanh,Đồ uống,Trà sữa,Trà sữa trân châu đường đen,Milk Tea House,45000,Trà sữa trân châu đường đen Milk Tea House - Hương vị ngọt ngào và ngon miệng.,4.6,788,19,45000,855000,3264.0,,Đã xác nhận,Thẻ ghi nợ,8155
250,5875.0,2022-02-11 00:41:17,3359,134,Quần áo,Áo khoác,Áo khoác nam,Áo khoác nam North Face,The North Face,1200000,Áo khoác nam The North Face - Chống nước và ấm áp.,4.9,509,15,1200000,18000000,3642.0,,Đã giao hàng,Mua hàng,8565
251,11381.0,2020-06-02 18:16:00,6506,95,Đồ ăn,Thực phẩm đông lạnh,Hải sản,Tôm sú,Fresh Seafood,100000,Tôm sú Fresh Seafood - Tươi ngon và thơm ngon.,4.9,18,0,100000,0,7073.0,12415.0,Đang xử lý,Thẻ tín dụng,8515
252,4139.0,2022-12-29 00:23:27,2375,22,Siêu thị đồ ăn,Thực phẩm đóng gói,Bánh quy,Bánh quy sữa,Biscuit Masters,15000,Bánh quy sữa Biscuit Masters - Ăn vặt ngon miệng.,4.7,321,0,15000,0,2576.0,,Đã hoàn trả,Thanh toán,8724
253,9901.0,2022-05-21 13:00:35,5614,128,Điện gia dụng,Tủ lạnh,Tủ lạnh 2 cửa,Tủ lạnh 2 cửa Samsung,Samsung,8990000,Tủ lạnh 2 cửa Samsung - Bảo quản thực phẩm tươi ngon.,4.7,178,10,8990000,89900000,6132.0,10806.0,Đã giao hàng,Mua hàng,8902
254,13431.0,2022-05-21 14:25:05,7695,139,Rau củ,Rau,Rau muống,Rau muống sạch,Local Farms,10000,Rau muống sạch Local Farms - Tươi ngon và giàu vitamin A.,4.6,1627,3,10000,30000,8377.0,,Đã xác nhận,Thẻ ghi nợ,8760
255,718.0,2022-12-19 06:36:53,413,2,Tiêu dùng nhanh,Đồ ăn nhanh,Mỳ tôm,Mỳ tôm hải sản,Instant Noodles,10000,Mỳ tôm hải sản Instant Noodles - Ăn nhanh tiện lợi và thơm ngon.,4.6,290,0,10000,0,460.0,784.0,Đã tiếp nhận,Thanh toán,8724
256,7766.0,2022-07-26 00:19:46,4437,2,Tiêu dùng nhanh,Đồ ăn nhanh,Mỳ tôm,Mỳ tôm hải sản,Instant Noodles,10000,Mỳ tôm hải sản Instant Noodles - Ăn nhanh tiện lợi và thơm ngon.,4.6,290,10,10000,100000,4824.0,8465.0,Đang xử lý,Hoàn tiền,8035
257,8533.0,2022-01-22 01:29:01,4869,110,Laptop và Máy tính,Laptop,ThinkPad,ThinkPad X1 Carbon,Lenovo,30990000,Lenovo ThinkPad X1 Carbon Gen 9 - Máy tính xách tay doanh nghiệp cao cấp.,4.9,786,0,30990000,0,5321.0,,Đã giao hàng,Thanh toán trực tuyến,8404
258,2086.0,2022-12-06 02:53:31,1229,89,Máy giặt và Máy sấy,Máy giặt,Máy giặt cửa trước,Máy giặt cửa trước LG,LG,8990000,Máy giặt cửa trước LG - Giặt sạch và tiết kiệm năng lượng.,4.8,1076,13,8990000,116870000,1338.0,,Đã giao hàng,Thanh toán,8497
259,12549.0,2021-09-08 08:21:17,7163,36,Siêu thị đồ ăn,Thực phẩm đóng hộp,Đậu hũ,Đậu hũ hấp,Tofu Brand,20000,Đậu hũ hấp Tofu Brand - Dinh dưỡng và ngon miệng.,3.2,256,0,20000,0,7787.0,13688.0,Thành công,Thanh toán trực tuyến,8862
260,1739.0,2022-12-19 00:15:28,1036,7,Siêu thị,Thực phẩm đóng gói,Gạo,Gạo thơm,Premium Rice,45000,Gạo thơm Premium Rice - Thơm ngon và đậm đà hương vị.,4.9,344,0,45000,0,1118.0,1892.0,Đã giao hàng,Mua hàng,8224
261,7162.0,2022-12-02 09:49:44,4067,43,Siêu thị đồ ăn,Thực phẩm đóng gói,Snack,Snack hạt điều,Nutty Bites,25000,Snack hạt điều Nutty Bites - Ăn vặt ngon miệng và bổ dưỡng.,2.7,1642,5,25000,125000,4397.0,7793.0,Thành công,Hoàn tiền,8215
262,16943.0,2021-10-11 07:34:53,9693,126,Đồng hồ,Đồng hồ nữ,Đồng hồ nữ dây da,Đồng hồ nữ dây da Daniel Wellington,Daniel Wellington,2799000,Đồng hồ nữ dây da Daniel Wellington - Phong cách tinh tế và thanh lịch.,2.3,82,1,2799000,2799000,10604.0,,Thành công,Thanh toán trực tuyến,8359
263,10188.0,2019-05-24 09:59:53,5781,1,Quần áo,Quần leggings,Quần leggings nữ,Quần leggings nữ Adidas,Adidas,500000,Quần leggings nữ Adidas - Thoải mái khi vận động.,2.6,1220,0,500000,0,6310.0,11117.0,Thành công,Thanh toán,8746
264,3328.0,,1919,101,Siêu thị,Thực phẩm đóng hộp,Nước mắm,Nước mắm Phú Quốc,Phu Quoc Fish Sauce,45000,Nước mắm Phú Quốc - Hương vị đặc trưng và thơm ngon.,4.6,205,0,45000,0,,3632.0,Đang xử lý,Thanh toán,8259
265,3950.0,2018-04-09 14:58:18,2263,134,Quần áo,Áo khoác,Áo khoác nam,Áo khoác nam North Face,The North Face,1200000,Áo khoác nam The North Face - Chống nước và ấm áp.,4.9,509,1,1200000,1200000,2448.0,4306.0,Đã giao hàng,Hoàn tiền,8311
266,2866.0,2022-02-21 03:00:17,1657,141,Sách,Sách kỹ năng sống,Sách tâm lý,Đắc Nhân Tâm,Dale Carnegie,95000,Sách tâm lý 'Đắc Nhân Tâm' - Cuốn sách giúp cải thiện kỹ năng giao tiếp và gặt hái thành công.,5.0,1344,14,95000,1330000,1785.0,3118.0,Đã xác nhận,Thẻ ghi nợ,8252
267,8863.0,2022-04-05 06:44:42,5036,35,Sách,Sách tiểu thuyết,Tiểu thuyết kinh dị,It,Stephen King,125000,Tiểu thuyết kinh dị 'It' của Stephen King - Cuốn sách kinh dị và căng thẳng.,4.7,544,15,125000,1875000,5502.0,9679.0,Đã giao hàng,Thẻ ghi nợ,8442
268,2206.0,2022-05-26 19:06:17,1305,55,Thời trang Nam/Nữ,Áo khoác,Áo khoác dù,Áo khoác dù thể thao,Nike,1099000,Áo khoác dù thể thao Nike - Thích hợp cho các hoạt động thể thao ngoài trời.,2.1,1634,2,1099000,2198000,1423.0,2419.0,Đã hủy,Thẻ ghi nợ,8737
269,2576.0,2022-12-07 16:44:54,1493,5,Siêu thị đồ ăn,Thực phẩm đóng hộp,Nước mắm,Nước mắm Phú Quốc,Phu Quoc Fish Sauce,45000,Nước mắm Phú Quốc - Hương vị đặc trưng và thơm ngon.,,1807,0,45000,0,1619.0,,Đã tiếp nhận,Thanh toán trực tuyến,8336
270,2665.0,2022-05-17 00:21:52,1543,99,Giày dép và Phụ kiện,Giày thể thao,Giày thể thao unisex,Giày thể thao unisex Converse Chuck Taylor,Converse,990000,Giày thể thao unisex Converse Chuck Taylor - Phong cách thời trang không lỗi mốt.,3.2,799,2,990000,1980000,1669.0,2906.0,Đã tiếp nhận,Thanh toán,8634
271,3392.0,2022-01-11 00:00:59,1950,34,Đèn trang trí và Chiếu sáng,Đèn treo,Đèn treo phòng ngủ,Đèn treo phòng ngủ đẹp,Philips,699000,Đèn treo phòng ngủ đẹp Philips - Tạo không gian thư giãn và ấm cúng.,4.7,1288,0,699000,0,2109.0,,Đã tiếp nhận,Thanh toán trực tuyến,8291
272,1935.0,2022-05-02 22:02:17,1125,136,Tiêu dùng nhanh,Đồ uống,Cà phê,Cà phê đen,Coffee Time,35000,Cà phê đen Coffee Time - Hương vị đậm đà và sảng khoái.,4.9,272,14,35000,490000,1216.0,2108.0,Đang xử lý,Thanh toán trực tuyến,8312
273,11581.0,2022-01-14 05:26:08,6622,45,Rau củ,Củ,Khoai tây,Khoai tây tím,Garden Fresh,25000,Khoai tây tím Garden Fresh - Tươi ngon và giàu chất chống oxy hóa.,4.8,303,3,25000,75000,7206.0,,Đã hủy,Thẻ tín dụng,8953
274,4920.0,2020-04-22 21:54:22,2832,125,Siêu thị,Thực phẩm tươi sống,Thịt lợn,Thịt lợn tươi,Local Meats,120000,Thịt lợn tươi Local Meats - Tươi ngon và thơm ngon.,4.6,952,0,120000,0,3091.0,,Thành công,Mua hàng,8639
