,transaction_id,transaction_datetime,customer_id,product_id,product_lvl1,product_lvl2,product_lvl3,product_lvl4,brand,price,description,rating,num_sold,quantity,unit_price,total_amount,payment_id,promotion_id,transaction_status,transaction_type,store_id
88,80.0,2022-12-07 04:28:00,42,0,Siêu thị,Thực phẩm đông lạnh,Hải sản,Cá basa đông lạnh,Frozen Seafood,80000,Cá basa đông lạnh Frozen Seafood - Tươi ngon và giàu dinh dưỡng.,4.7,1119,0,80000,0,44.0,88.0,Đã xác nhận,Thanh toán,8420
89,81.0,2022-12-07 04:28:00,42,17,Túi xách và Ví,Túi xách nữ,Túi xách nữ thời trang,Túi xách nữ thời trang Fossil,Fossil,2099000,Túi xách nữ thời trang Fossil - Phong cách trẻ trung và năng động.,2.9,215,2,2099000,4198000,44.0,,Đang xử lý,Thẻ ghi nợ,8634
90,82.0,2022-12-07 04:28:00,42,34,Đèn trang trí và Chiếu sáng,Đèn treo,Đèn treo phòng ngủ,Đèn treo phòng ngủ đẹp,Philips,699000,Đèn treo phòng ngủ đẹp Philips - Tạo không gian thư giãn và ấm cúng.,4.7,1288,3,699000,2097000,44.0,90.0,Đã tiếp nhận,Thẻ ghi nợ,8097
91,83.0,2022-12-07 04:28:00,42,139,Rau củ,Rau,Rau muống,Rau muống sạch,Local Farms,10000,Rau muống sạch Local Farms - Tươi ngon và giàu vitamin A.,4.6,1627,2,10000,20000,44.0,91.0,Thành công,Mua hàng,8299
92,84.0,2022-12-07 04:28:00,42,87,Siêu thị,Đồ uống,Bia,Bia Tiger,Tiger Beer,25000,Bia Tiger Tiger Beer - Vị đậm đà và thơm ngon.,,1517,8,25000,200000,44.0,,Đã hoàn trả,Thẻ ghi nợ,8456
93,85.0,2022-12-07 04:28:00,42,5,Siêu thị đồ ăn,Thực phẩm đóng hộp,Nước mắm,Nước mắm Phú Quốc,Phu Quoc Fish Sauce,45000,Nước mắm Phú Quốc - Hương vị đặc trưng và thơm ngon.,,1807,2,45000,90000,44.0,93.0,Đã giao hàng,Thẻ tín dụng,8972
94,86.0,2022-12-07 04:28:00,42,15,Đồng hồ,Đồng hồ nữ,Đồng hồ nữ dây kim loại,Đồng hồ nữ dây kim loại Michael Kors,Michael Kors,3299000,Đồng hồ nữ dây kim loại Michael Kors - Phong cách nữ tính và thanh lịch.,4.6,1046,15,3299000,49485000,44.0,,Đã tiếp nhận,Mua hàng,8173
95,87.0,2022-12-07 04:28:00,42,12,Phụ kiện điện thoại,Ốp lưng điện thoại,Ốp lưng điện thoại iPhone,Ốp lưng điện thoại iPhone Silicone,Apple,490000,Ốp lưng điện thoại iPhone Silicone - Bảo vệ an toàn cho iPhone.,4.7,397,0,490000,0,44.0,,Đã giao hàng,Thanh toán,8333
96,88.0,2022-12-07 04:28:00,42,140,Sách,Sách tiểu thuyết,Tiểu thuyết tình yêu,Người Đàn Bà Bí Ẩn,Kim Đồng,79000,Tiểu thuyết tình yêu 'Người Đàn Bà Bí Ẩn' - Câu chuyện lãng mạn và cảm động.,5.0,572,3,79000,237000,44.0,96.0,Đã xác nhận,Mua hàng,8400
97,89.0,2022-12-07 04:28:00,42,140,Sách,Sách tiểu thuyết,Tiểu thuyết tình yêu,Người Đàn Bà Bí Ẩn,Kim Đồng,79000,Tiểu thuyết tình yêu 'Người Đàn Bà Bí Ẩn' - Câu chuyện lãng mạn và cảm động.,5.0,572,1,79000,79000,44.0,97.0,Đã tiếp nhận,Thẻ ghi nợ,8050
98,90.0,2020-07-11 14:43:42,43,132,Thương mại điện tử,Máy nghe nhạc,Tai nghe,Tai nghe không dây AirPods Pro,Apple,4000000,Tai nghe không dây AirPods Pro - Chất lượng âm thanh và chống ồn tốt.,2.7,200,0,4000000,0,45.0,,Đã tiếp nhận,Mua hàng,8452
99,91.0,2021-01-20 09:02:07,44,2,Tiêu dùng nhanh,Đồ ăn nhanh,Mỳ tôm,Mỳ tôm hải sản,Instant Noodles,10000,Mỳ tôm hải sản Instant Noodles - Ăn nhanh tiện lợi và thơm ngon.,4.6,290,7,10000,70000,46.0,99.0,Đã hủy,Thanh toán,8978
100,92.0,2022-06-20 03:20:59,45,125,Siêu thị,Thực phẩm tươi sống,Thịt lợn,Thịt lợn tươi,Local Meats,120000,Thịt lợn tươi Local Meats - Tươi ngon và thơm ngon.,4.6,952,0,120000,0,47.0,,Thành công,Hoàn tiền,8207
101,93.0,2022-08-18 11:50:53,46,25,Tiêu dùng nhanh,Đồ ăn nhẹ,Kẹo,Kẹo caramen,Candy World,8000,Kẹo caramen Candy World - Vị ngọt dịu dàng và thơm ngon.,5.0,213,1,8000,8000,48.0,101.0,Đang xử lý,Mua hàng,8849
102,94.0,2022-08-18 11:50:53,46,140,Sách,Sách tiểu thuyết,Tiểu thuyết tình yêu,Người Đàn Bà Bí Ẩn,Kim Đồng,79000,Tiểu thuyết tình yêu 'Người Đàn Bà Bí Ẩn' - Câu chuyện lãng mạn và cảm động.,5.0,572,5,79000,395000,48.0,102.0,Đang xử lý,Hoàn tiền,8164
103,95.0,2022-12-01 15:18:02,47,97,Siêu thị,Đồ uống,Bia,Bia Tiger,Tiger Beer,25000,Bia Tiger Tiger Beer - Vị đậm đà và thơm ngon.,4.8,183,2,25000,50000,49.0,103.0,Đã xác nhận,Thanh toán,8628
104,96.0,2022-03-15 11:57:57,48,75,Siêu thị,Thực phẩm tươi sống,Trứng,Trứng gà đồng,Free-range Eggs,25000,Trứng gà đồng Free-range Eggs - Tươi ngon và dinh dưỡng cao.,4.7,821,0,25000,0,50.0,,Đã giao hàng,Thanh toán,8663
105,97.0,2022-12-11 01:11:00,49,147,Giày dép và Phụ kiện,Giày cao gót,Giày cao gót nữ,Giày cao gót nữ đính đá,Jimmy Choo,5599000,Giày cao gót nữ đính đá Jimmy Choo - Đẳng cấp và sự quyến rũ.,4.8,598,0,5599000,0,51.0,,Đã giao hàng,Thẻ ghi nợ,8349
106,98.0,2022-12-11 01:11:00,49,17,Túi xách và Ví,Túi xách nữ,Túi xách nữ thời trang,Túi xách nữ thời trang Fossil,Fossil,2099000,Túi xách nữ thời trang Fossil - Phong cách trẻ trung và năng động.,2.9,215,7,2099000,14693000,51.0,,Đang xử lý,Mua hàng,8448
107,99.0,2022-12-11 01:11:00,49,58,Sách,Sách tham khảo,Sách lịch sử,A Brief History of Time,Stephen Hawking,135000,Sách lịch sử 'A Brief History of Time' của Stephen Hawking - Giải thích về vũ trụ và thời gian.,4.9,1195,1,135000,135000,51.0,107.0,Đã giao hàng,Thanh toán,8342
108,100.0,2022-12-11 01:11:00,49,96,Đồng hồ,Đồng hồ nam,Đồng hồ nam dây da,Đồng hồ nam dây da Orient,Orient,1799000,Đồng hồ nam dây da Orient - Sự tinh tế và nam tính.,5.0,1880,7,1799000,12593000,51.0,108.0,Đã tiếp nhận,Thẻ ghi nợ,8784
109,101.0,2022-12-11 01:11:00,49,20,Sách,Sách tự lực,Sách lập kế hoạch,Kế Hoạch Thành Công,Nhã Nam,89000,Sách lập kế hoạch 'Kế Hoạch Thành Công' - Hướng dẫn xây dựng kế hoạch đạt đích thành công.,4.9,1492,0,89000,0,51.0,109.0,Đang xử lý,Thanh toán trực tuyến,8380
110,102.0,2022-12-11 01:11:00,49,3,Thời trang Nam/Nữ,Áo sơ mi,Áo sơ mi nam,Áo sơ mi nam trắng,Zara,590000,Áo sơ mi nam trắng Zara - Phong cách lịch lãm và trẻ trung.,4.7,760,0,590000,0,51.0,,Đang xử lý,Mua hàng,8692
111,103.0,2022-12-11 01:11:00,49,57,Sách,Sách tiểu thuyết,Tiểu thuyết khoa học viễn tưởng,Thế Giới Mới,Hội Nhà Văn,109000,Tiểu thuyết khoa học viễn tưởng 'Thế Giới Mới' - Cuốn sách gây cấn và đầy bất ngờ.,,721,0,109000,0,51.0,111.0,Đang xử lý,Thanh toán,8534
112,104.0,2022-12-11 01:11:00,49,75,Siêu thị,Thực phẩm tươi sống,Trứng,Trứng gà đồng,Free-range Eggs,25000,Trứng gà đồng Free-range Eggs - Tươi ngon và dinh dưỡng cao.,4.7,821,14,25000,350000,51.0,,Đã hoàn trả,Mua hàng,8942
113,105.0,2022-07-27 19:19:35,50,147,Giày dép và Phụ kiện,Giày cao gót,Giày cao gót nữ,Giày cao gót nữ đính đá,Jimmy Choo,5599000,Giày cao gót nữ đính đá Jimmy Choo - Đẳng cấp và sự quyến rũ.,4.8,598,3,5599000,16797000,52.0,,Đã tiếp nhận,Hoàn tiền,8353
114,106.0,2021-12-29 16:55:01,51,26,Siêu thị đồ ăn,Thực phẩm tươi sống,Hoa quả,Xoài,Tropical Fruits,30000,Xoài Tropical Fruits - Ngọt ngon và giàu vitamin C.,,1351,4,30000,120000,53.0,114.0,Đã giao hàng,Thanh toán,8025
115,107.0,2022-03-24 02:28:21,52,50,Quần áo,Áo thun,Áo thun nữ,Áo thun nữ H&M,H&M,150000,Áo thun nữ H&M - Thời trang và thoải mái.,4.6,933,15,150000,2250000,54.0,,Đã giao hàng,Hoàn tiền,8445
116,108.0,2022-03-24 02:28:21,52,29,Đồ chơi và Trò chơi,Lego,Lego Technic,Lego Technic Excavator,Lego,899000,Lego Technic Excavator - Bộ lắp ráp siêu hấp dẫn với công nghệ động cơ.,1.9,549,0,899000,0,54.0,116.0,Đã tiếp nhận,Mua hàng,8685
117,109.0,2022-12-20 10:55:42,53,44,Siêu thị,Thực phẩm đóng gói,Gạo,Gạo thơm,Premium Rice,45000,Gạo thơm Premium Rice - Thơm ngon và đậm đà hương vị.,4.9,957,0,45000,0,55.0,,Đã tiếp nhận,Thẻ ghi nợ,8108
118,110.0,2022-12-02 10:28:58,54,143,Sách,Sách tham khảo,Sách khoa học,Nguyên Lý Cơ Học,Giáo Dục,135000,Sách khoa học 'Nguyên Lý Cơ Học' - Tổng quan về cơ học cơ bản.,4.8,649,0,135000,0,56.0,118.0,Thành công,Thẻ tín dụng,8211
119,111.0,2022-05-30 05:32:57,55,73,Thời trang Nam/Nữ,Quần jeans,Quần jeans skinny,Quần jeans skinny nam,Levi's,899000,Quần jeans skinny Levi's - Phong cách hiện đại và thời trang.,4.5,1041,0,899000,0,57.0,,Đã tiếp nhận,Thẻ tín dụng,8915
120,112.0,2022-04-11 11:18:05,56,66,Thể thao và Dã ngoại,Xe đạp,Xe đạp địa hình,Xe đạp địa hình MTB Giant,Giant,17990000,Xe đạp địa hình MTB Giant - Trải nghiệm thú vị trên mọi địa hình.,5.0,188,7,17990000,125930000,58.0,120.0,Thành công,Mua hàng,8405
121,113.0,2019-06-20 15:26:55,57,30,Siêu thị đồ ăn,Thực phẩm đóng hộp,Thịt xông khói,Thịt xông khói Gà,Delimondo,65000,Thịt xông khói Gà Delimondo - Hương vị đặc trưng của Philippines.,5.0,726,13,65000,845000,59.0,,Đã giao hàng,Mua hàng,8804
122,113.0,2019-06-20 15:26:55,57,44,Siêu thị,Thực phẩm đóng gói,Gạo,Gạo thơm,Premium Rice,45000,Gạo thơm Premium Rice - Thơm ngon và đậm đà hương vị.,4.9,957,11,45000,495000,60.0,,Thành công,Thẻ tín dụng,8132
123,113.0,2019-06-20 15:26:55,57,131,Thể thao và Dã ngoại,Xe đạp đua,Xe đạp đua địa hình,Xe đạp đua địa hình Trek Procaliber,Trek,24990000,Xe đạp đua địa hình Trek Procaliber - Sự lựa chọn hàng đầu của những tay đua chuyên nghiệp.,4.9,423,1,24990000,24990000,61.0,123.0,Đang xử lý,Thẻ tín dụng,8946
124,113.0,2019-06-20 15:26:55,57,89,Máy giặt và Máy sấy,Máy giặt,Máy giặt cửa trước,Máy giặt cửa trước LG,LG,8990000,Máy giặt cửa trước LG - Giặt sạch và tiết kiệm năng lượng.,4.8,1076,10,8990000,89900000,62.0,124.0,Đã hoàn trả,Thẻ tín dụng,8648
125,,,58,65,Giày dép và Phụ kiện,Giày thể thao,Giày thể thao nam,Giày thể thao nam Air Jordan,Nike,2499000,Giày thể thao nam Air Jordan - Sự kết hợp hoàn hảo giữa thể thao và thời trang.,4.9,663,4,2499000,9996000,,,Thành công,Mua hàng,8630
126,114.0,2022-09-03 18:35:25,59,116,Thương mại điện tử,Máy ảnh,Máy ảnh DSLR,Canon EOS 90D,Canon,25000000,Máy ảnh Canon EOS 90D - Chụp ảnh chất lượng cao và quay video 4K.,4.7,1361,3,25000000,75000000,63.0,,Đã giao hàng,Hoàn tiền,8345
127,115.0,2022-03-09 12:47:45,60,42,Thể thao và Dã ngoại,Gậy golf,Gậy golf nam,Gậy golf nam Callaway Epic Speed,Callaway,3499000,Gậy golf nam Callaway Epic Speed - Đánh bóng xa và chính xác.,,592,0,3499000,0,64.0,,Đã hủy,Hoàn tiền,8422
128,116.0,2020-07-20 20:25:37,61,20,Sách,Sách tự lực,Sách lập kế hoạch,Kế Hoạch Thành Công,Nhã Nam,89000,Sách lập kế hoạch 'Kế Hoạch Thành Công' - Hướng dẫn xây dựng kế hoạch đạt đích thành công.,4.9,1492,3,89000,267000,65.0,,Đã xác nhận,Mua hàng,8970
129,117.0,2022-02-04 07:41:24,62,25,Tiêu dùng nhanh,Đồ ăn nhẹ,Kẹo,Kẹo caramen,Candy World,8000,Kẹo caramen Candy World - Vị ngọt dịu dàng và thơm ngon.,5.0,213,0,8000,0,66.0,,Đã giao hàng,Hoàn tiền,8627
130,118.0,2022-08-29 12:56:35,63,65,Giày dép và Phụ kiện,Giày thể thao,Giày thể thao nam,Giày thể thao nam Air Jordan,Nike,2499000,Giày thể thao nam Air Jordan - Sự kết hợp hoàn hảo giữa thể thao và thời trang.,4.9,663,0,2499000,0,67.0,130.0,Đã xác nhận,Mua hàng,8902
131,119.0,2022-07-13 08:10:40,64,94,Đồ ăn,Thực phẩm đóng gói,Mì gói,Mì gói hương gà,Nissin,8000,Mì gói hương gà Nissin - Ăn liền nhanh chóng và tiện lợi.,,125,7,8000,56000,68.0,131.0,Đang xử lý,Mua hàng,8491
132,120.0,2022-07-13 08:10:40,64,86,Siêu thị đồ ăn,Thực phẩm đóng hộp,Nước chấm,Nước chấm chua ngọt,Dipping Delights,15000,Nước chấm chua ngọt Dipping Delights - Kết hợp vị chua ngọt độc đáo.,,1469,0,15000,0,68.0,132.0,Đã tiếp nhận,Hoàn tiền,8679
133,121.0,2022-07-13 08:10:40,64,93,Tiêu dùng nhanh,Đồ uống,Trà sữa,Trà sữa trân châu đường đen,Milk Tea House,45000,Trà sữa trân châu đường đen Milk Tea House - Hương vị ngọt ngào và ngon miệng.,4.6,788,2,45000,90000,68.0,133.0,Đang xử lý,Thanh toán,8800
134,122.0,2022-07-13 08:10:40,64,16,Siêu thị đồ ăn,Thực phẩm đông lạnh,Hải sản,Cá hồi tươi,Fresh Seafood,70000,Cá hồi tươi Fresh Seafood - Tươi ngon và giàu omega-3.,3.8,1205,1,70000,70000,68.0,134.0,Đã tiếp nhận,Mua hàng,8843
135,123.0,2022-07-13 08:10:40,64,70,Rau củ,Rau,Cải ngọt,Cải ngọt trắng,Farmers' Market,15000,Cải ngọt trắng Farmers' Market - Tươi ngon và giàu chất dinh dưỡng.,4.7,917,9,15000,135000,68.0,,Đã hủy,Thẻ ghi nợ,8659
136,124.0,2022-07-13 08:10:40,64,10,Quần áo,Quần jeans,Quần jeans nam,Quần jeans nam Levi's,Levi's,800000,Quần jeans nam Levi's - Chất liệu và kiểu dáng đẳng cấp.,4.8,618,1,800000,800000,68.0,136.0,Đã giao hàng,Thanh toán,8739
137,125.0,2022-07-13 08:10:40,64,55,Thời trang Nam/Nữ,Áo khoác,Áo khoác dù,Áo khoác dù thể thao,Nike,1099000,Áo khoác dù thể thao Nike - Thích hợp cho các hoạt động thể thao ngoài trời.,2.1,1634,0,1099000,0,68.0,,Đã hủy,Thanh toán,8353
138,126.0,2022-07-13 08:10:40,64,114,Siêu thị đồ ăn,Thực phẩm đóng hộp,Sữa,Sữa đặc hộp,Nestle,25000,Sữa đặc hộp Nestle - Thơm ngon và bổ dưỡng.,2.3,218,0,25000,0,68.0,138.0,Đã giao hàng,Thanh toán,8461
139,127.0,2021-11-22 10:27:33,65,14,Siêu thị đồ ăn,Thực phẩm đóng gói,Chips,Chips khoai tây,Crispy Crunch,18000,Chips khoai tây Crispy Crunch - Ăn vặt thú vị và hấp dẫn.,4.9,1230,0,18000,0,69.0,,Thành công,Mua hàng,8585
140,128.0,2022-01-08 05:26:58,66,50,Quần áo,Áo thun,Áo thun nữ,Áo thun nữ H&M,H&M,150000,Áo thun nữ H&M - Thời trang và thoải mái.,4.6,933,1,150000,150000,70.0,,Đã giao hàng,Thẻ tín dụng,8260
141,129.0,2022-04-08 20:12:19,67,33,Điện gia dụng,Lò vi sóng,Lò vi sóng nướng,Lò vi sóng nướng Panasonic,Panasonic,3690000,Lò vi sóng nướng Panasonic - Nấu nướng tiện lợi.,4.6,99,0,3690000,0,71.0,,Đã hoàn trả,Thẻ ghi nợ,8905
142,130.0,2022-10-19 11:35:12,68,2,Tiêu dùng nhanh,Đồ ăn nhanh,Mỳ tôm,Mỳ tôm hải sản,Instant Noodles,10000,Mỳ tôm hải sản Instant Noodles - Ăn nhanh tiện lợi và thơm ngon.,4.6,290,16,10000,160000,72.0,,Đã giao hàng,Mua hàng,8035
143,131.0,,69,129,Laptop và Máy tính,Laptop,MacBook,MacBook Pro,Apple,40990000,Apple MacBook Pro 13-inch - Máy tính xách tay mạnh mẽ cho công việc sáng tạo.,4.9,1616,0,40990000,0,,,Đã xác nhận,Thanh toán,8007
144,132.0,2022-05-28 02:59:51,70,133,Siêu thị,Thực phẩm đóng hộp,Sữa đặc,Sữa đặc hộp pha,Nestle,35000,Sữa đặc hộp pha Nestle - Thơm ngon và bổ dưỡng.,3.7,1657,0,35000,0,73.0,144.0,Đã tiếp nhận,Thẻ ghi nợ,8702
145,133.0,2022-03-23 23:25:43,71,103,Laptop và Máy tính,Laptop,MacBook,MacBook Air,Apple,27990000,Apple MacBook Air 2020 - Máy tính xách tay siêu mỏng và nhẹ.,4.7,687,14,27990000,391860000,74.0,,Đã giao hàng,Thanh toán,8438
146,134.0,2019-09-29 09:05:30,72,130,Điện thoại di động,Smartphone,iPhone,iPhone 13 Pro,Apple,26990000,iPhone 13 Pro 128GB - Máy tính di động hàng đầu của Apple.,4.8,85,0,26990000,0,75.0,146.0,Đã giao hàng,Mua hàng,8458
147,135.0,2018-05-25 10:42:34,73,112,Sách,Sách tự lực,Sách phát triển bản thân,Nhà Giàu Kẻ Khó,NXB Trẻ,72000,Sách phát triển bản thân 'Nhà Giàu Kẻ Khó' - Cẩm nang tự lực và thành công.,4.7,584,14,72000,1008000,76.0,,Đang xử lý,Hoàn tiền,8908
148,136.0,2022-08-07 02:42:32,74,55,Thời trang Nam/Nữ,Áo khoác,Áo khoác dù,Áo khoác dù thể thao,Nike,1099000,Áo khoác dù thể thao Nike - Thích hợp cho các hoạt động thể thao ngoài trời.,2.1,1634,0,1099000,0,77.0,148.0,Đã tiếp nhận,Mua hàng,8821
149,137.0,2022-12-31 03:08:01,75,123,Siêu thị,Thực phẩm đông lạnh,Hải sản,Cá basa đông lạnh,Frozen Seafood,80000,Cá basa đông lạnh Frozen Seafood - Tươi ngon và giàu dinh dưỡng.,2.4,1144,1,80000,80000,78.0,,Đã tiếp nhận,Hoàn tiền,8438
150,138.0,2022-03-14 09:07:11,76,76,Máy giặt và Máy sấy,Máy sấy,Máy sấy Electrolux,Máy sấy Electrolux EDP-2074PDW,Electrolux,6990000,Máy sấy Electrolux EDP-2074PDW - Sấy khô nhanh chóng và hiệu quả.,4.7,1463,5,6990000,34950000,79.0,150.0,Đã tiếp nhận,Thẻ tín dụng,8017
151,139.0,2022-05-07 23:16:45,77,144,Máy ảnh và Máy quay phim,Máy quay phim,Máy quay phim 4K,Máy quay phim 4K Panasonic Lumix GH5,Panasonic,27990000,Máy quay phim 4K Panasonic Lumix GH5 - Quay phim chuyên nghiệp.,4.9,1232,4,27990000,111960000,80.0,,Đang xử lý,Mua hàng,8520
152,140.0,2020-09-14 22:03:22,78,81,Máy ảnh và Máy quay phim,Máy ảnh chuyên nghiệp,Máy ảnh chuyên nghiệp DSLR,Máy ảnh chuyên nghiệp DSLR Canon EOS 5D Mark IV,Canon,56490000,Máy ảnh chuyên nghiệp DSLR Canon EOS 5D Mark IV - Chất lượng hình ảnh tuyệt vời.,4.9,147,0,56490000,0,81.0,,Đã tiếp nhận,Mua hàng,8957
153,141.0,2022-02-07 23:00:40,79,97,Siêu thị,Đồ uống,Bia,Bia Tiger,Tiger Beer,25000,Bia Tiger Tiger Beer - Vị đậm đà và thơm ngon.,4.8,183,3,25000,75000,82.0,,Đang xử lý,Thanh toán,8324
154,142.0,2022-12-31 13:30:26,80,60,Siêu thị,Thực phẩm đóng gói,Bánh mỳ,Bánh mỳ sữa,Bakery Delights,15000,Bánh mỳ sữa Bakery Delights - Ăn sáng ngon lành và no nê.,4.7,302,11,15000,165000,83.0,,Đã tiếp nhận,Thanh toán,8097
155,143.0,2022-11-08 01:26:20,81,43,Siêu thị đồ ăn,Thực phẩm đóng gói,Snack,Snack hạt điều,Nutty Bites,25000,Snack hạt điều Nutty Bites - Ăn vặt ngon miệng và bổ dưỡng.,2.7,1642,4,25000,100000,84.0,155.0,Đã hoàn trả,Thanh toán,8132
156,144.0,2022-01-01 02:11:48,82,5,Siêu thị đồ ăn,Thực phẩm đóng hộp,Nước mắm,Nước mắm Phú Quốc,Phu Quoc Fish Sauce,45000,Nước mắm Phú Quốc - Hương vị đặc trưng và thơm ngon.,,1807,4,45000,180000,85.0,156.0,Đã giao hàng,Thanh toán trực tuyến,8065
157,145.0,2022-12-22 16:36:53,83,54,Rau củ,Rau,Cà chua,Cà chua đỏ,Farm Fresh,20000,Cà chua đỏ Farm Fresh - Tươi ngon và giàu vitamin C.,4.7,105,2,20000,40000,86.0,,Đã giao hàng,Hoàn tiền,8264
158,146.0,2020-04-28 17:46:10,84,5,Siêu thị đồ ăn,Thực phẩm đóng hộp,Nước mắm,Nước mắm Phú Quốc,Phu Quoc Fish Sauce,45000,Nước mắm Phú Quốc - Hương vị đặc trưng và thơm ngon.,,1807,12,45000,540000,87.0,158.0,Đã tiếp nhận,Hoàn tiền,8372
159,147.0,2022-05-12 23:54:50,85,18,Rau củ,Rau,Ớt,Ớt chuông đỏ,Organic Veggies,25000,Ớt chuông đỏ Organic Veggies - Tươi ngon và giàu vitamin C.,1.6,512,17,25000,425000,88.0,159.0,Đã hoàn trả,Thanh toán,8516
160,148.0,2022-05-12 23:54:50,85,144,Máy ảnh và Máy quay phim,Máy quay phim,Máy quay phim 4K,Máy quay phim 4K Panasonic Lumix GH5,Panasonic,27990000,Máy quay phim 4K Panasonic Lumix GH5 - Quay phim chuyên nghiệp.,4.9,1232,0,27990000,0,88.0,,Đã giao hàng,Mua hàng,8306
161,149.0,2022-05-12 23:54:50,85,142,Siêu thị đồ ăn,Đồ uống,Nước ngọt,Nước ngọt Coca-Cola,Coca-Cola,12000,Nước ngọt Coca-Cola - Hương vị cổ điển và sảng khoái.,5.0,23,0,12000,0,88.0,,Đang xử lý,Hoàn tiền,8202
162,150.0,2022-05-12 23:54:50,85,144,Máy ảnh và Máy quay phim,Máy quay phim,Máy quay phim 4K,Máy quay phim 4K Panasonic Lumix GH5,Panasonic,27990000,Máy quay phim 4K Panasonic Lumix GH5 - Quay phim chuyên nghiệp.,4.9,1232,0,27990000,0,88.0,162.0,Đã giao hàng,Hoàn tiền,8957
163,151.0,2022-12-15 15:50:40,86,44,Siêu thị,Thực phẩm đóng gói,Gạo,Gạo thơm,Premium Rice,45000,Gạo thơm Premium Rice - Thơm ngon và đậm đà hương vị.,4.9,957,0,45000,0,89.0,,Đã xác nhận,Mua hàng,8598
164,152.0,2022-01-10 05:52:50,87,49,Siêu thị đồ ăn,Thực phẩm tươi sống,Hải sản,Tôm sú,Fresh Seafood,100000,Tôm sú Fresh Seafood - Tươi ngon và thơm ngon.,3.2,1670,9,100000,900000,90.0,164.0,Đã tiếp nhận,Mua hàng,8720
165,153.0,2022-04-24 22:41:46,88,128,Điện gia dụng,Tủ lạnh,Tủ lạnh 2 cửa,Tủ lạnh 2 cửa Samsung,Samsung,8990000,Tủ lạnh 2 cửa Samsung - Bảo quản thực phẩm tươi ngon.,4.7,178,0,8990000,0,91.0,,Đang xử lý,Thẻ tín dụng,8893
166,154.0,2021-07-18 14:41:24,89,6,Thương mại điện tử,Điện thoại di động,Điện thoại iPhone,iPhone 13 Pro,Apple,33000000,Điện thoại iPhone 13 Pro - Thiết kế tinh tế và hiệu năng mạnh mẽ.,4.9,1404,0,33000000,0,92.0,,Đã giao hàng,Hoàn tiền,8609
167,155.0,2022-03-04 15:28:32,90,146,Siêu thị đồ ăn,Thực phẩm đóng gói,Kẹo,Kẹo sữa dừa,Orion,12000,Kẹo sữa dừa Orion - Vị ngọt dịu dàng thơm mát.,4.6,226,3,12000,36000,93.0,,Đã xác nhận,Thẻ tín dụng,8977
168,156.0,2022-03-04 15:28:32,90,3,Thời trang Nam/Nữ,Áo sơ mi,Áo sơ mi nam,Áo sơ mi nam trắng,Zara,590000,Áo sơ mi nam trắng Zara - Phong cách lịch lãm và trẻ trung.,4.7,760,11,590000,6490000,93.0,,Thành công,Hoàn tiền,8435
169,157.0,2022-03-04 15:28:32,90,49,Siêu thị đồ ăn,Thực phẩm tươi sống,Hải sản,Tôm sú,Fresh Seafood,100000,Tôm sú Fresh Seafood - Tươi ngon và thơm ngon.,3.2,1670,9,100000,900000,93.0,,Thành công,Hoàn tiền,8708
170,158.0,2022-03-04 15:28:32,90,11,Rau củ,Củ,Củ cải,Củ cải trắng,Fresh Produce,12000,Củ cải trắng Fresh Produce - Tươi ngon và giàu chất dinh dưỡng.,,1637,12,12000,144000,93.0,170.0,Thành công,Mua hàng,8842
171,159.0,2022-03-04 15:28:32,90,130,Điện thoại di động,Smartphone,iPhone,iPhone 13 Pro,Apple,26990000,iPhone 13 Pro 128GB - Máy tính di động hàng đầu của Apple.,4.8,85,1,26990000,26990000,93.0,,Đã tiếp nhận,Mua hàng,8031
172,160.0,2022-03-04 15:28:32,90,64,Laptop và Máy tính,Máy tính bảng,iPad,iPad Air,Apple,16990000,Apple iPad Air 10.9-inch - Máy tính bảng siêu mỏng và nhẹ.,4.8,1773,17,16990000,288830000,93.0,,Đã xác nhận,Thanh toán,8447
173,161.0,2022-12-12 20:38:58,91,102,Siêu thị,Thực phẩm đóng hộp,Sữa đặc,Sữa đặc hộp pha,Nestle,35000,Sữa đặc hộp pha Nestle - Thơm ngon và bổ dưỡng.,4.8,472,1,35000,35000,94.0,173.0,Đã giao hàng,Thẻ tín dụng,8090
174,162.0,2017-07-18 19:32:53,92,5,Siêu thị đồ ăn,Thực phẩm đóng hộp,Nước mắm,Nước mắm Phú Quốc,Phu Quoc Fish Sauce,45000,Nước mắm Phú Quốc - Hương vị đặc trưng và thơm ngon.,,1807,1,45000,45000,95.0,,Đã giao hàng,Mua hàng,8292
175,163.0,2022-10-20 11:08:21,93,94,Đồ ăn,Thực phẩm đóng gói,Mì gói,Mì gói hương gà,Nissin,8000,Mì gói hương gà Nissin - Ăn liền nhanh chóng và tiện lợi.,,125,0,8000,0,96.0,,Đã hủy,Thanh toán trực tuyến,8195
176,164.0,2022-12-03 14:28:57,94,50,Quần áo,Áo thun,Áo thun nữ,Áo thun nữ H&M,H&M,150000,Áo thun nữ H&M - Thời trang và thoải mái.,4.6,933,11,150000,1650000,97.0,176.0,Đang xử lý,Thanh toán,8290
